lineno	LN_TK_SN	tkcode	tkval	tag	highlevel
784	69	45	-		
784	70	45	-		
784	71	45	-		
784	72	45	-		
784	73	45	-		
784	74	45	-		
784	75	45	-		
784	76	45	-		
784	77	45	-		
784	78	45	-		
784	79	45	-		
784	80	45	-		
784	81	45	-		
784	82	45	-		
784	83	45	-		
784	84	45	-		
784	85	45	-		
784	86	45	-		
784	87	45	-		
784	88	45	-		
784	89	45	-		
784	90	45	-		
784	91	45	-		
784	92	45	-		
784	93	45	-		
784	94	45	-		
784	95	45	-		
784	96	45	-		
784	97	45	-		
784	98	45	-		
784	99	45	-		
784	100	45	-		
784	101	45	-		
784	102	45	-		
784	103	45	-		
784	104	45	-		
784	105	45	-		
784	106	45	-		
784	107	45	-		
784	108	45	-		
784	109	45	-		
784	110	45	-		
784	111	45	-		
784	112	45	-		
784	113	45	-		
784	114	45	-		
784	115	45	-		
784	116	45	-		
784	117	45	-		
784	118	45	-		
784	119	45	-		
784	120	45	-		
784	121	45	-		
784	122	45	-		
784	123	45	-		
784	124	45	-		
784	125	45	-		
784	126	45	-		
784	127	45	-		
784	128	45	-		
784	129	45	-		
784	130	45	-		
784	131	45	-		
784	132	45	-		
784	133	45	-		
784	134	45	-		
784	135	45	-		
784	136	45	-		
784	137	45	-		
784	138	45	-		
784	139	45	-		
784	140	45	-		
784	141	45	-		
784	142	45	-		
784	143	45	-		
784	144	45	-		
784	145	45	-		
784	146	45	-		
784	147	45	-		
784	148	45	-		
784	149	45	-		
784	150	45	-		
784	151	45	-		
785	152	TT_EOL	N/P		
785	0	58	:		
785	1	TT_WORD	Percent		
785	2	TT_WORD	of		
785	3	TT_WORD	Open		
785	4	TT_WORD	Interest		
785	5	TT_WORD	Held		
785	6	TT_WORD	by		
785	7	TT_WORD	the		
785	8	TT_WORD	Indicated		
785	9	TT_WORD	Number		
785	10	TT_WORD	of		
785	11	TT_WORD	the		
785	12	TT_WORD	Largest		
785	13	TT_WORD	Traders		
786	14	TT_EOL	N/P		
786	0	58	:		
786	1	TT_WORD	By		
786	2	TT_WORD	Gross		
786	3	TT_WORD	Position		
786	4	TT_WORD	By		
786	5	TT_WORD	Net		
786	6	TT_WORD	Position		
787	7	TT_EOL	N/P		
787	0	58	:		
787	1	TT_NUMBER	4		
787	2	TT_WORD	or		
787	3	TT_WORD	Less		
787	4	TT_WORD	Traders		
787	5	TT_NUMBER	8		
787	6	TT_WORD	or		
787	7	TT_WORD	Less		
787	8	TT_WORD	Traders		
787	9	TT_NUMBER	4		
787	10	TT_WORD	or		
787	11	TT_WORD	Less		
787	12	TT_WORD	Traders		
787	13	TT_NUMBER	8		
787	14	TT_WORD	or		
787	15	TT_WORD	Less		
787	16	TT_WORD	Traders		
788	17	TT_EOL	N/P		
788	0	58	:		
788	1	TT_WORD	Long		
788	2	58	:		
788	3	TT_WORD	Short		
788	4	TT_WORD	Long		
788	5	TT_WORD	Short		
788	6	58	:		
788	7	TT_WORD	Long		
788	8	TT_WORD	Short		
788	9	TT_WORD	Long		
788	10	TT_WORD	Short		
789	11	TT_EOL	N/P		
789	0	58	:		
789	1	45	-		
789	2	45	-		
789	3	45	-		
789	4	45	-		
789	5	45	-		
789	6	45	-		
789	7	45	-		
789	8	45	-		
789	9	45	-		
789	10	45	-		
789	11	45	-		
789	12	45	-		
789	13	45	-		
789	14	45	-		
789	15	45	-		
789	16	45	-		
789	17	45	-		
789	18	45	-		
789	19	45	-		
789	20	45	-		
789	21	45	-		
789	22	45	-		
789	23	45	-		
789	24	45	-		
789	25	45	-		
789	26	45	-		
789	27	45	-		
789	28	45	-		
789	29	45	-		
789	30	45	-		
789	31	45	-		
789	32	45	-		
789	33	45	-		
789	34	45	-		
789	35	45	-		
789	36	45	-		
789	37	45	-		
789	38	45	-		
789	39	45	-		
789	40	45	-		
789	41	45	-		
789	42	45	-		
789	43	45	-		
789	44	45	-		
789	45	45	-		
789	46	45	-		
789	47	45	-		
789	48	45	-		
789	49	45	-		
789	50	45	-		
789	51	45	-		
789	52	45	-		
789	53	45	-		
789	54	45	-		
789	55	45	-		
789	56	45	-		
789	57	45	-		
789	58	45	-		
789	59	45	-		
789	60	45	-		
789	61	45	-		
789	62	45	-		
789	63	45	-		
789	64	45	-		
789	65	45	-		
789	66	45	-		
789	67	45	-		
789	68	45	-		
789	69	45	-		
789	70	45	-		
789	71	45	-		
789	72	45	-		
789	73	45	-		
789	74	45	-		
789	75	45	-		
789	76	45	-		
789	77	45	-		
789	78	45	-		
789	79	45	-		
789	80	45	-		
789	81	45	-		
789	82	45	-		
789	83	45	-		
789	84	45	-		
789	85	45	-		
789	86	45	-		
789	87	45	-		
789	88	45	-		
789	89	45	-		
789	90	45	-		
789	91	45	-		
789	92	45	-		
789	93	45	-		
789	94	45	-		
789	95	45	-		
789	96	45	-		
789	97	45	-		
789	98	45	-		
789	99	45	-		
789	100	45	-		
790	101	TT_EOL	N/P		
790	0	TT_WORD	All		
790	1	58	:		
790	2	TT_NUMBER	27.2		
790	3	TT_NUMBER	50.2		
790	4	TT_NUMBER	39.7		
790	5	TT_NUMBER	66.6		
790	6	TT_NUMBER	22.1		
790	7	TT_NUMBER	48		
790	8	TT_NUMBER	32.7		
790	9	TT_NUMBER	57		
791	10	TT_EOL	N/P		
791	0	TT_WORD	Old		
791	1	58	:		
791	2	TT_NUMBER	27		
791	3	TT_NUMBER	50.5		
791	4	TT_NUMBER	39.7		
791	5	TT_NUMBER	66.8		
791	6	TT_NUMBER	22.3		
791	7	TT_NUMBER	48.3		
791	8	TT_NUMBER	33		
791	9	TT_NUMBER	57.3		
792	10	TT_EOL	N/P		
792	0	TT_WORD	Other		
792	1	58	:		
792	2	TT_NUMBER	66.5		
792	3	TT_NUMBER	54.8		
792	4	TT_NUMBER	81.9		
792	5	TT_NUMBER	72.1		
792	6	TT_NUMBER	47.1		
792	7	TT_NUMBER	36.4		
792	8	TT_NUMBER	47.1		
792	9	TT_NUMBER	37.3		
793	10	TT_EOL	N/P		
794	0	TT_EOL	N/P		
794	0	TT_WORD	COCOA		
794	1	45	-		
794	2	TT_WORD	ICE		
794	3	TT_WORD	FUTURES		
794	4	TT_WORD	U.S.		
794	5	TT_WORD	Code-073732		
795	6	TT_EOL	N/P		
795	0	TT_WORD	Disaggregated		
795	1	TT_WORD	Commitments		
795	2	TT_WORD	of		
795	3	TT_WORD	Traders		
795	4	45	-		
795	5	TT_WORD	Options		
795	6	TT_WORD	and		
795	7	TT_WORD	Futures		
795	8	TT_WORD	Combined		
795	9	44	","		
795	10	TT_WORD	May		
795	11	TT_NUMBER	2		
795	12	44	","		
795	13	TT_NUMBER	2023		
796	14	TT_EOL	N/P		
796	0	45	-		
796	1	45	-		
796	2	45	-		
796	3	45	-		
796	4	45	-		
796	5	45	-		
796	6	45	-		
796	7	45	-		
796	8	45	-		
796	9	45	-		
796	10	45	-		
796	11	45	-		
796	12	45	-		
796	13	45	-		
796	14	45	-		
796	15	45	-		
796	16	45	-		
796	17	45	-		
796	18	45	-		
796	19	45	-		
796	20	45	-		
796	21	45	-		
796	22	45	-		
796	23	45	-		
796	24	45	-		
796	25	45	-		
796	26	45	-		
796	27	45	-		
796	28	45	-		
796	29	45	-		
796	30	45	-		
796	31	45	-		
796	32	45	-		
796	33	45	-		
796	34	45	-		
796	35	45	-		
796	36	45	-		
796	37	45	-		
796	38	45	-		
796	39	45	-		
796	40	45	-		
796	41	45	-		
796	42	45	-		
796	43	45	-		
796	44	45	-		
796	45	45	-		
796	46	45	-		
796	47	45	-		
796	48	45	-		
796	49	45	-		
796	50	45	-		
796	51	45	-		
796	52	45	-		
796	53	45	-		
796	54	45	-		
796	55	45	-		
796	56	45	-		
796	57	45	-		
796	58	45	-		
796	59	45	-		
796	60	45	-		
796	61	45	-		
796	62	45	-		
796	63	45	-		
796	64	45	-		
796	65	45	-		
796	66	45	-		
796	67	45	-		
796	68	45	-		
796	69	45	-		
796	70	45	-		
796	71	45	-		
796	72	45	-		
796	73	45	-		
796	74	45	-		
796	75	45	-		
796	76	45	-		
796	77	45	-		
796	78	45	-		
796	79	45	-		
796	80	45	-		
796	81	45	-		
796	82	45	-		
796	83	45	-		
796	84	45	-		
796	85	45	-		
796	86	45	-		
796	87	45	-		
796	88	45	-		
796	89	45	-		
796	90	45	-		
796	91	45	-		
796	92	45	-		
796	93	45	-		
796	94	45	-		
796	95	45	-		
796	96	45	-		
796	97	45	-		
796	98	45	-		
796	99	45	-		
796	100	45	-		
796	101	45	-		
796	102	45	-		
796	103	45	-		
796	104	45	-		
796	105	45	-		
796	106	45	-		
796	107	45	-		
796	108	45	-		
796	109	45	-		
796	110	45	-		
796	111	45	-		
796	112	45	-		
796	113	45	-		
796	114	45	-		
796	115	45	-		
796	116	45	-		
796	117	45	-		
796	118	45	-		
796	119	45	-		
796	120	45	-		
796	121	45	-		
796	122	45	-		
796	123	45	-		
796	124	45	-		
796	125	45	-		
796	126	45	-		
796	127	45	-		
796	128	45	-		
796	129	45	-		
796	130	45	-		
796	131	45	-		
796	132	45	-		
796	133	45	-		
796	134	45	-		
796	135	45	-		
796	136	45	-		
796	137	45	-		
796	138	45	-		
796	139	45	-		
796	140	45	-		
796	141	45	-		
796	142	45	-		
796	143	45	-		
796	144	45	-		
796	145	45	-		
796	146	45	-		
796	147	45	-		
796	148	45	-		
796	149	45	-		
796	150	45	-		
796	151	45	-		
796	152	45	-		
796	153	45	-		
796	154	45	-		
796	155	45	-		
796	156	45	-		
797	157	TT_EOL	N/P		
797	0	58	:		
797	1	58	:		
797	2	TT_WORD	Reportable		
797	3	TT_WORD	Positions		
797	4	58	:		
797	5	TT_WORD	Nonreportable		
798	6	TT_EOL	N/P		
798	0	58	:		
798	1	58	:		
798	2	TT_WORD	Producer		
799	3	TT_EOL	N/P		
799	0	58	:		
799	1	TT_WORD	Open		
799	2	58	:		
799	3	TT_WORD	Processor		
800	4	TT_EOL	N/P		
800	0	58	:		
800	1	TT_WORD	Interest		
800	2	58	:		
800	3	TT_WORD	Long		
800	4	58	:		
800	5	TT_WORD	Short		
800	6	58	:		
800	7	TT_WORD	Long		
800	8	58	:		
800	9	TT_WORD	Short		
800	10	58	:		
800	11	TT_WORD	Spreading		
800	12	58	:		
800	13	TT_WORD	Long		
800	14	58	:		
800	15	TT_WORD	Short		
800	16	58	:		
800	17	TT_WORD	Spreading		
800	18	58	:		
800	19	TT_WORD	Long		
800	20	58	:		
800	21	TT_WORD	Short		
800	22	58	:		
800	23	TT_WORD	Spreading		
800	24	58	:		
800	25	TT_WORD	Long		
800	26	58	:		
800	27	TT_WORD	Short		
801	28	TT_EOL	N/P		
801	0	45	-		
801	1	45	-		
801	2	45	-		
801	3	45	-		
801	4	45	-		
801	5	45	-		
801	6	45	-		
801	7	45	-		
801	8	45	-		
801	9	45	-		
801	10	45	-		
801	11	45	-		
801	12	45	-		
801	13	45	-		
801	14	45	-		
801	15	45	-		
801	16	45	-		
801	17	45	-		
801	18	45	-		
801	19	45	-		
801	20	45	-		
801	21	45	-		
801	22	45	-		
801	23	45	-		
801	24	45	-		
801	25	45	-		
801	26	45	-		
801	27	45	-		
801	28	45	-		
801	29	45	-		
801	30	45	-		
801	31	45	-		
801	32	45	-		
801	33	45	-		
801	34	45	-		
801	35	45	-		
801	36	45	-		
801	37	45	-		
801	38	45	-		
801	39	45	-		
801	40	45	-		
801	41	45	-		
801	42	45	-		
801	43	45	-		
801	44	45	-		
801	45	45	-		
801	46	45	-		
801	47	45	-		
801	48	45	-		
801	49	45	-		
801	50	45	-		
801	51	45	-		
801	52	45	-		
801	53	45	-		
801	54	45	-		
801	55	45	-		
801	56	45	-		
801	57	45	-		
801	58	45	-		
801	59	45	-		
801	60	45	-		
801	61	45	-		
801	62	45	-		
801	63	45	-		
801	64	45	-		
801	65	45	-		
801	66	45	-		
801	67	45	-		
801	68	45	-		
801	69	45	-		
801	70	45	-		
801	71	45	-		
801	72	45	-		
801	73	45	-		
801	74	45	-		
801	75	45	-		
801	76	45	-		
801	77	45	-		
801	78	45	-		
801	79	45	-		
801	80	45	-		
801	81	45	-		
801	82	45	-		
801	83	45	-		
801	84	45	-		
801	85	45	-		
801	86	45	-		
801	87	45	-		
801	88	45	-		
801	89	45	-		
801	90	45	-		
801	91	45	-		
801	92	45	-		
801	93	45	-		
801	94	45	-		
801	95	45	-		
801	96	45	-		
801	97	45	-		
801	98	45	-		
801	99	45	-		
801	100	45	-		
801	101	45	-		
801	102	45	-		
801	103	45	-		
801	104	45	-		
801	105	45	-		
801	106	45	-		
801	107	45	-		
801	108	45	-		
801	109	45	-		
801	110	45	-		
801	111	45	-		
801	112	45	-		
801	113	45	-		
801	114	45	-		
801	115	45	-		
801	116	45	-		
801	117	45	-		
801	118	45	-		
801	119	45	-		
801	120	45	-		
801	121	45	-		
801	122	45	-		
801	123	45	-		
801	124	45	-		
801	125	45	-		
801	126	45	-		
801	127	45	-		
801	128	45	-		
801	129	45	-		
801	130	45	-		
801	131	45	-		
801	132	45	-		
801	133	45	-		
801	134	45	-		
801	135	45	-		
801	136	45	-		
801	137	45	-		
801	138	45	-		
801	139	45	-		
801	140	45	-		
801	141	45	-		
801	142	45	-		
801	143	45	-		
801	144	45	-		
801	145	45	-		
801	146	45	-		
801	147	45	-		
801	148	45	-		
801	149	45	-		
801	150	45	-		
801	151	45	-		
801	152	45	-		
801	153	45	-		
801	154	45	-		
801	155	45	-		
801	156	45	-		
802	157	TT_EOL	N/P		
802	0	58	:		
802	1	58	:		
802	2	40	(		
802	3	TT_WORD	CONTRACTS		
802	4	TT_WORD	OF		
802	5	TT_NUMBER	10		
802	6	TT_WORD	METRIC		
802	7	TT_WORD	TONS		
802	8	41	)		
802	9	58	:		
803	10	TT_EOL	N/P		
803	0	58	:		
803	1	58	:		
803	2	TT_WORD	Positions		
803	3	58	:		
804	4	TT_EOL	N/P		
804	0	TT_WORD	All		
804	1	58	:		
804	2	TT_NUMBER	399		
804	3	44	","		
804	4	TT_NUMBER	857		
804	5	58	:		
804	6	TT_NUMBER	90		
804	7	44	","		
804	8	TT_NUMBER	713		
804	9	TT_NUMBER	152		
804	10	44	","		
804	11	TT_NUMBER	451		
804	12	TT_NUMBER	22		
804	13	44	","		
804	14	TT_NUMBER	567		
804	15	TT_NUMBER	18		
804	16	44	","		
804	17	TT_NUMBER	697		
804	18	TT_NUMBER	19		
804	19	44	","		
804	20	TT_NUMBER	692		
804	21	TT_NUMBER	111		
804	22	44	","		
804	23	TT_NUMBER	952		
804	24	TT_NUMBER	62		
804	25	44	","		
804	26	TT_NUMBER	461		
804	27	TT_NUMBER	61		
804	28	44	","		
804	29	TT_NUMBER	769		
804	30	TT_NUMBER	15		
804	31	44	","		
804	32	TT_NUMBER	83		
804	33	TT_NUMBER	11		
804	34	44	","		
804	35	TT_NUMBER	38		
804	36	TT_NUMBER	62		
804	37	44	","		
804	38	TT_NUMBER	672		
804	39	58	:		
804	40	TT_NUMBER	15		
804	41	44	","		
804	42	TT_NUMBER	409		
804	43	TT_NUMBER	11		
804	44	44	","		
804	45	TT_NUMBER	77		
805	46	TT_EOL	N/P		
805	0	TT_WORD	Old		
805	1	58	:		
805	2	TT_NUMBER	245		
805	3	44	","		
805	4	TT_NUMBER	426		
805	5	58	:		
805	6	TT_NUMBER	34		
805	7	44	","		
805	8	TT_NUMBER	114		
805	9	TT_NUMBER	88		
805	10	44	","		
805	11	TT_NUMBER	87		
805	12	TT_NUMBER	13		
805	13	44	","		
805	14	TT_NUMBER	769		
805	15	TT_NUMBER	12		
805	16	44	","		
805	17	TT_NUMBER	176		
805	18	TT_NUMBER	6		
805	19	44	","		
805	20	TT_NUMBER	737		
805	21	TT_NUMBER	106		
805	22	44	","		
805	23	TT_NUMBER	396		
805	24	TT_NUMBER	56		
805	25	44	","		
805	26	TT_NUMBER	353		
805	27	TT_NUMBER	28		
805	28	44	","		
805	29	TT_NUMBER	841		
805	30	TT_NUMBER	14		
805	31	44	","		
805	32	TT_NUMBER	162		
805	33	TT_NUMBER	13		
805	34	44	","		
805	35	TT_NUMBER	31		
805	36	TT_NUMBER	30		
805	37	44	","		
805	38	TT_NUMBER	483		
805	39	58	:		
805	40	TT_NUMBER	10		
805	41	44	","		
805	42	TT_NUMBER	925		
805	43	TT_NUMBER	9		
805	44	44	","		
805	45	TT_NUMBER	718		
806	46	TT_EOL	N/P		
806	0	TT_WORD	Other		
806	1	58	:		
806	2	TT_NUMBER	154		
806	3	44	","		
806	4	TT_NUMBER	431		
806	5	58	:		
806	6	TT_NUMBER	56		
806	7	44	","		
806	8	TT_NUMBER	600		
806	9	TT_NUMBER	64		
806	10	44	","		
806	11	TT_NUMBER	364		
806	12	TT_NUMBER	15		
806	13	44	","		
806	14	TT_NUMBER	665		
806	15	TT_NUMBER	13		
806	16	44	","		
806	17	TT_NUMBER	388		
806	18	TT_NUMBER	6		
806	19	44	","		
806	20	TT_NUMBER	88		
806	21	TT_NUMBER	24		
806	22	44	","		
806	23	TT_NUMBER	8		
806	24	TT_NUMBER	24		
806	25	44	","		
806	26	TT_NUMBER	561		
806	27	TT_NUMBER	14		
806	28	44	","		
806	29	TT_NUMBER	475		
806	30	TT_NUMBER	11		
806	31	44	","		
806	32	TT_NUMBER	409		
806	33	TT_NUMBER	8		
806	34	44	","		
806	35	TT_NUMBER	494		
806	36	TT_NUMBER	21		
806	37	44	","		
806	38	TT_NUMBER	702		
806	39	58	:		
806	40	TT_NUMBER	4		
806	41	44	","		
806	42	TT_NUMBER	484		
806	43	TT_NUMBER	1		
806	44	44	","		
806	45	TT_NUMBER	359		
807	46	TT_EOL	N/P		
807	0	58	:		
807	1	58	:		
807	2	58	:		
808	3	TT_EOL	N/P		
808	0	58	:		
808	1	58	:		
808	2	TT_WORD	Changes		
808	3	TT_WORD	in		
808	4	TT_WORD	Commitments		
808	5	TT_WORD	from		
808	6	58	:		
808	7	TT_WORD	April		
808	8	TT_NUMBER	25		
808	9	44	","		
808	10	TT_NUMBER	2023		
808	11	58	:		
809	12	TT_EOL	N/P		
809	0	58	:		
809	1	TT_NUMBER	2		
809	2	44	","		
809	3	TT_NUMBER	270		
809	4	58	:		
809	5	TT_NUMBER	-1		
809	6	44	","		
809	7	TT_NUMBER	216		
809	8	TT_NUMBER	-5		
809	9	44	","		
809	10	TT_NUMBER	282		
809	11	TT_NUMBER	-607		
809	12	TT_NUMBER	-981		
809	13	TT_NUMBER	4		
809	14	44	","		
809	15	TT_NUMBER	305		
809	16	TT_NUMBER	-3		
809	17	44	","		
809	18	TT_NUMBER	786		
809	19	TT_NUMBER	206		
809	20	TT_NUMBER	3		
809	21	44	","		
809	22	TT_NUMBER	417		
809	23	TT_NUMBER	755		
809	24	TT_NUMBER	1		
809	25	44	","		
809	26	TT_NUMBER	190		
809	27	TT_NUMBER	-801		
809	28	58	:		
809	29	TT_NUMBER	203		
809	30	TT_NUMBER	216		
810	31	TT_EOL	N/P		
810	0	58	:		
810	1	58	:		
810	2	58	:		
811	3	TT_EOL	N/P		
811	0	58	:		
811	1	58	:		
811	2	TT_WORD	Percent		
811	3	TT_WORD	of		
811	4	TT_WORD	Open		
811	5	TT_WORD	Interest		
811	6	TT_WORD	Represented		
811	7	TT_WORD	by		
811	8	TT_WORD	Each		
811	9	TT_WORD	Category		
811	10	TT_WORD	of		
811	11	TT_WORD	Trader		
811	12	58	:		
812	13	TT_EOL	N/P		
812	0	TT_WORD	All		
812	1	58	:		
812	2	TT_NUMBER	100		
812	3	58	:		
812	4	TT_NUMBER	22.7		
812	5	TT_NUMBER	38.1		
812	6	TT_NUMBER	5.6		
812	7	TT_NUMBER	4.7		
812	8	TT_NUMBER	4.9		
812	9	TT_NUMBER	28		
812	10	TT_NUMBER	15.6		
812	11	TT_NUMBER	15.4		
812	12	TT_NUMBER	3.8		
812	13	TT_NUMBER	2.8		
812	14	TT_NUMBER	15.7		
812	15	58	:		
812	16	TT_NUMBER	3.9		
812	17	TT_NUMBER	2.8		
813	18	TT_EOL	N/P		
813	0	TT_WORD	Old		
813	1	58	:		
813	2	TT_NUMBER	100		
813	3	58	:		
813	4	TT_NUMBER	13.9		
813	5	TT_NUMBER	35.9		
813	6	TT_NUMBER	5.6		
813	7	TT_NUMBER	5		
813	8	TT_NUMBER	2.7		
813	9	TT_NUMBER	43.4		
813	10	TT_NUMBER	23		
813	11	TT_NUMBER	11.8		
813	12	TT_NUMBER	5.8		
813	13	TT_NUMBER	5.3		
813	14	TT_NUMBER	12.4		
813	15	58	:		
813	16	TT_NUMBER	4.5		
813	17	TT_NUMBER	4		
814	18	TT_EOL	N/P		
814	0	TT_WORD	Other		
814	1	58	:		
814	2	TT_NUMBER	100		
814	3	58	:		
814	4	TT_NUMBER	36.7		
814	5	TT_NUMBER	41.7		
814	6	TT_NUMBER	10.1		
814	7	TT_NUMBER	8.7		
814	8	TT_NUMBER	3.9		
814	9	TT_NUMBER	15.5		
814	10	TT_NUMBER	15.9		
814	11	TT_NUMBER	9.4		
814	12	TT_NUMBER	7.4		
814	13	TT_NUMBER	5.5		
814	14	TT_NUMBER	14.1		
814	15	58	:		
814	16	TT_NUMBER	2.9		
814	17	TT_NUMBER	0.9		
815	18	TT_EOL	N/P		
815	0	58	:		
815	1	58	:		
815	2	58	:		
816	3	TT_EOL	N/P		
816	0	58	:		
816	1	58	:		
816	2	TT_WORD	Number		
816	3	TT_WORD	of		
816	4	TT_WORD	Traders		
816	5	TT_WORD	in		
816	6	TT_WORD	Each		
816	7	TT_WORD	Category		
816	8	58	:		
817	9	TT_EOL	N/P		
817	0	TT_WORD	All		
817	1	58	:		
817	2	TT_NUMBER	247		
817	3	58	:		
817	4	TT_NUMBER	40		
817	5	TT_NUMBER	39		
817	6	TT_NUMBER	13		
817	7	TT_NUMBER	6		
817	8	TT_NUMBER	15		
817	9	TT_NUMBER	76		
817	10	TT_NUMBER	42		
817	11	TT_NUMBER	53		
817	12	TT_NUMBER	28		
817	13	TT_NUMBER	25		
817	14	TT_NUMBER	38		
817	15	58	:		
818	16	TT_EOL	N/P		
818	0	TT_WORD	Old		
818	1	58	:		
818	2	TT_NUMBER	242		
818	3	58	:		
818	4	TT_NUMBER	34		
818	5	TT_NUMBER	38		
818	6	TT_NUMBER	12		
818	7	TT_NUMBER	7		
818	8	TT_NUMBER	13		
818	9	TT_NUMBER	72		
818	10	TT_NUMBER	45		
818	11	TT_NUMBER	41		
818	12	TT_NUMBER	29		
818	13	TT_NUMBER	28		
818	14	TT_NUMBER	29		
818	15	58	:		
819	16	TT_EOL	N/P		
819	0	TT_WORD	Other		
819	1	58	:		
819	2	TT_NUMBER	134		
819	3	58	:		
819	4	TT_NUMBER	33		
819	5	TT_NUMBER	25		
819	6	TT_NUMBER	11		
819	7	TT_NUMBER	4		
819	8	TT_NUMBER	7		
819	9	TT_NUMBER	27		
819	10	TT_NUMBER	12		
819	11	TT_NUMBER	13		
819	12	TT_NUMBER	19		
819	13	TT_NUMBER	18		
819	14	TT_NUMBER	23		
819	15	58	:		
820	16	TT_EOL	N/P		
820	0	58	:		
820	1	45	-		
820	2	45	-		
820	3	45	-		
820	4	45	-		
820	5	45	-		
820	6	45	-		
820	7	45	-		
820	8	45	-		
820	9	45	-		
820	10	45	-		
820	11	45	-		
820	12	45	-		
820	13	45	-		
820	14	45	-		
820	15	45	-		
820	16	45	-		
820	17	45	-		
820	18	45	-		
820	19	45	-		
820	20	45	-		
820	21	45	-		
820	22	45	-		
820	23	45	-		
820	24	45	-		
820	25	45	-		
820	26	45	-		
820	27	45	-		
820	28	45	-		
820	29	45	-		
820	30	45	-		
820	31	45	-		
820	32	45	-		
820	33	45	-		
820	34	45	-		
820	35	45	-		
820	36	45	-		
820	37	45	-		
820	38	45	-		
820	39	45	-		
820	40	45	-		
820	41	45	-		
820	42	45	-		
820	43	45	-		
820	44	45	-		
820	45	45	-		
820	46	45	-		
820	47	45	-		
820	48	45	-		
820	49	45	-		
820	50	45	-		
820	51	45	-		
820	52	45	-		
820	53	45	-		
820	54	45	-		
820	55	45	-		
820	56	45	-		
820	57	45	-		
820	58	45	-		
820	59	45	-		
820	60	45	-		
820	61	45	-		
820	62	45	-		
820	63	45	-		
820	64	45	-		
820	65	45	-		
820	66	45	-		
820	67	45	-		
820	68	45	-		
820	69	45	-		
820	70	45	-		
820	71	45	-		
820	72	45	-		
820	73	45	-		
820	74	45	-		
820	75	45	-		
820	76	45	-		
820	77	45	-		
820	78	45	-		
820	79	45	-		
820	80	45	-		
820	81	45	-		
820	82	45	-		
820	83	45	-		
820	84	45	-		
820	85	45	-		
820	86	45	-		
820	87	45	-		
820	88	45	-		
820	89	45	-		
820	90	45	-		
820	91	45	-		
820	92	45	-		
820	93	45	-		
820	94	45	-		
820	95	45	-		
820	96	45	-		
820	97	45	-		
820	98	45	-		
820	99	45	-		
820	100	45	-		
820	101	45	-		
820	102	45	-		
820	103	45	-		
820	104	45	-		
820	105	45	-		
820	106	45	-		
820	107	45	-		
820	108	45	-		
820	109	45	-		
820	110	45	-		
820	111	45	-		
820	112	45	-		
820	113	45	-		
820	114	45	-		
820	115	45	-		
820	116	45	-		
820	117	45	-		
820	118	45	-		
820	119	45	-		
820	120	45	-		
820	121	45	-		
820	122	45	-		
820	123	45	-		
820	124	45	-		
820	125	45	-		
820	126	45	-		
820	127	45	-		
820	128	45	-		
820	129	45	-		
820	130	45	-		
820	131	45	-		
820	132	45	-		
820	133	45	-		
820	134	45	-		
820	135	45	-		
820	136	45	-		
820	137	45	-		
820	138	45	-		
820	139	45	-		
820	140	45	-		
820	141	45	-		
820	142	45	-		
820	143	45	-		
820	144	45	-		
820	145	45	-		
820	146	45	-		
820	147	45	-		
820	148	45	-		
820	149	45	-		
820	150	45	-		
820	151	45	-		
821	152	TT_EOL	N/P		
821	0	58	:		
821	1	TT_WORD	Percent		
821	2	TT_WORD	of		
821	3	TT_WORD	Open		
821	4	TT_WORD	Interest		
821	5	TT_WORD	Held		
821	6	TT_WORD	by		
821	7	TT_WORD	the		
821	8	TT_WORD	Indicated		
821	9	TT_WORD	Number		
821	10	TT_WORD	of		
821	11	TT_WORD	the		
821	12	TT_WORD	Largest		
821	13	TT_WORD	Traders		
822	14	TT_EOL	N/P		
822	0	58	:		
822	1	TT_WORD	By		
822	2	TT_WORD	Gross		
822	3	TT_WORD	Position		
822	4	TT_WORD	By		
822	5	TT_WORD	Net		
822	6	TT_WORD	Position		
823	7	TT_EOL	N/P		
823	0	58	:		
823	1	TT_NUMBER	4		
823	2	TT_WORD	or		
823	3	TT_WORD	Less		
823	4	TT_WORD	Traders		
823	5	TT_NUMBER	8		
823	6	TT_WORD	or		
823	7	TT_WORD	Less		
823	8	TT_WORD	Traders		
823	9	TT_NUMBER	4		
823	10	TT_WORD	or		
823	11	TT_WORD	Less		
823	12	TT_WORD	Traders		
823	13	TT_NUMBER	8		
823	14	TT_WORD	or		
823	15	TT_WORD	Less		
823	16	TT_WORD	Traders		
824	17	TT_EOL	N/P		
824	0	58	:		
824	1	TT_WORD	Long		
824	2	58	:		
824	3	TT_WORD	Short		
824	4	TT_WORD	Long		
824	5	TT_WORD	Short		
824	6	58	:		
824	7	TT_WORD	Long		
824	8	TT_WORD	Short		
824	9	TT_WORD	Long		
824	10	TT_WORD	Short		
825	11	TT_EOL	N/P		
825	0	58	:		
825	1	45	-		
825	2	45	-		
825	3	45	-		
825	4	45	-		
825	5	45	-		
825	6	45	-		
825	7	45	-		
825	8	45	-		
825	9	45	-		
825	10	45	-		
825	11	45	-		
825	12	45	-		
825	13	45	-		
825	14	45	-		
825	15	45	-		
825	16	45	-		
825	17	45	-		
825	18	45	-		
825	19	45	-		
825	20	45	-		
825	21	45	-		
825	22	45	-		
